logFC	logCPM	F	PValue	FDR
Zm00001eb286170	2.2789324990733	5.84087187543401	819.075684935851	6.11352928867532e-18	1.0064305589572e-13
Zm00001eb406490	2.40451101686234	5.42890378686426	796.381426745141	8.08670249453377e-18	1.0064305589572e-13
Zm00001eb263800	3.90935319349789	3.39105292509585	686.597333428919	3.52906352259145e-17	2.92806400469412e-13
Zm00001eb263970	4.24310911862015	3.26338877623867	656.929149313416	5.4667124430906e-17	3.4017984855242e-13
Zm00001eb285360	1.77531768450678	7.10872282738053	633.835429884224	7.78999042187407e-17	3.87801303181735e-13
Zm00001eb198140	1.76919486126967	6.08855462242093	500.479011927319	7.9881019501945e-16	3.31386409403819e-12
Zm00001eb034220	-1.52961384201961	6.30937523395173	464.048812241193	1.67524792826654e-15	5.95694231178321e-12
Zm00001eb439750	4.00692109741837	2.80799632373707	444.546504774534	2.54901323408014e-15	7.9309360511861e-12
Zm00001eb263830	3.85145707737094	2.81741969349795	435.701074102005	3.10165425114822e-15	8.57814177392561e-12
Zm00001eb194530	-2.73974663960094	3.6960738847157	402.397646879721	6.73021737128422e-15	1.67521840588635e-11
Zm00001eb044080	1.70399415219396	5.1918406010343	393.906998531975	8.28047473974078e-15	1.72102067628268e-11
Zm00001eb065660	1.60986730298147	6.67090690870057	393.825808630127	8.29707449093733e-15	1.72102067628268e-11
Zm00001eb397600	1.47461027141389	5.4959814698215	381.595295743142	1.12703236496074e-14	2.1579201997106e-11
Zm00001eb267200	-1.48269150325302	5.41750652026819	352.879486201814	2.40378206060513e-14	4.27375280503731e-11
Zm00001eb401000	1.4304660866116	5.58975672230423	344.044875514038	3.07060005755138e-14	5.09535373550076e-11
Zm00001eb262390	3.70775750713661	2.32478039909857	327.39641667147	4.95235661690625e-14	7.02712015155655e-11
Zm00001eb037040	3.21397129293266	3.22431337730177	327.150539123391	4.98829208890215e-14	7.02712015155655e-11
Zm00001eb216880	1.89433524554834	4.30873255188388	326.520530820749	5.0816826454549e-14	7.02712015155655e-11
Zm00001eb068460	1.7760125326169	4.79837256971169	321.665165615259	5.86932188714696e-14	7.40080394707436e-11
Zm00001eb057350	1.83307700524947	4.65240707691964	318.597193016423	6.43564073561855e-14	7.40080394707436e-11
Zm00001eb289010	-1.31268432217277	6.00276697727725	317.586922203211	6.63505333026053e-14	7.40080394707436e-11
Zm00001eb263460	4.00474146257121	2.05465165277109	316.841511268062	6.78653571143711e-14	7.40080394707436e-11
Zm00001eb016090	1.72958513996854	4.31037977083446	316.5897385258	6.83855573431e-14	7.40080394707436e-11
Zm00001eb294690	-1.24888745680253	6.21454583468759	310.742844968657	8.17870442619004e-14	8.48233882801234e-11
Zm00001eb171230	1.26353042191099	6.41031314727388	305.455016513459	9.64201796805462e-14	9.5999787697139e-11
Zm00001eb263670	4.67514581977342	1.81123654649273	301.696692777024	1.08563996004493e-13	1.03933324021071e-10
Zm00001eb263630	3.88219845572487	2.18789893716102	292.391153751651	1.46515749499135e-13	1.3507124151048e-10
Zm00001eb432160	1.71598904794256	4.54567384862086	290.732475178557	1.54703184441362e-13	1.37525605854641e-10
Zm00001eb065650	1.72312889184103	4.46181157776591	287.435346877581	1.7251170976761e-13	1.48068585097434e-10
Zm00001eb048710	1.38257307491589	5.86971927242661	282.885692636519	2.00888742214486e-13	1.65619006746442e-10
Zm00001eb093210	1.40602287794462	5.90714499305819	281.234033710477	2.12428060524073e-13	1.65619006746442e-10
