logFC	logCPM	F	PValue	FDR
Zm00001eb422190	-9.70665465392359	4.79408202728121	543.288296230068	1.10190306374396e-07	0.0019785696936377
Zm00001eb220740	-9.23700919131983	5.79751717501918	486.178554317457	1.59401385187327e-07	0.0019785696936377
Zm00001eb036020	-8.74469050709303	3.83597810037592	401.135715940825	3.01695010272431e-07	0.00249652621000436
Zm00001eb419580	-5.09622611284615	5.06926163004401	343.402224755874	5.04590658096222e-07	0.00313161577180968
Zm00001eb319670	-9.35517755758477	6.19484572839586	254.449643122336	1.35558596877164e-06	0.00451624213183587
Zm00001eb312110	-5.80947535513122	6.67758001075137	240.733777419729	1.62613413234271e-06	0.00451624213183587
Zm00001eb313050	-9.22074333106768	3.66031478650624	236.696456856281	1.71892803710228e-06	0.00451624213183587
Zm00001eb220040	-9.11586918137045	3.37605131383183	235.80967734841	1.74022397617468e-06	0.00451624213183587
Zm00001eb320700	-5.98194280674486	3.3626615673665	233.108058863586	1.80724979267456e-06	0.00451624213183587
Zm00001eb137280	-9.06931446466309	5.05337081291546	230.375971633212	1.87847782985974e-06	0.00451624213183587
Zm00001eb007320	-4.1660018421035	4.8332509340503	225.971925814888	2.00115462035024e-06	0.00451624213183587
Zm00001eb320720	-8.56524787355122	3.647750868674	210.815347370623	2.51184027832618e-06	0.00474552271457827
Zm00001eb323440	-11.8162163724165	3.8474736761904	337.727504751044	2.60979873786719e-06	0.00474552271457827
Zm00001eb313070	-9.60120368718739	2.34060668382822	206.767676988207	2.67622630429389e-06	0.00474552271457827
Zm00001eb320710	-11.2673827402522	3.30023561879317	306.528549454254	3.42992000440544e-06	0.005082313295563
Zm00001eb219860	-9.15695659846205	2.1385389874542	188.518231163265	3.61852106653548e-06	0.005082313295563
Zm00001eb215270	-11.2928871818221	3.32547541320732	298.918712170688	3.68158326666596e-06	0.005082313295563
Zm00001eb416290	-7.58429036268797	1.85947435153377	187.467428372134	3.68506099980399e-06	0.005082313295563
Zm00001eb129160	4.8230096730367	3.82595878630031	173.886084159888	4.70741601858097e-06	0.00605661093507609
Zm00001eb008040	-6.02670679373862	2.26132900230363	171.97703949803	4.87944486209554e-06	0.00605661093507609
Zm00001eb219580	-3.90752609857668	5.50718772562862	153.446923896708	7.06323615072986e-06	0.00646052759752249
Zm00001eb007720	-7.87790217578762	1.57743708890655	152.263097377537	7.24256276401615e-06	0.00646052759752249
Zm00001eb225910	-7.97239957052563	2.24550576454486	151.618070853049	7.34276130615449e-06	0.00646052759752249
Zm00001eb421000	-10.7278987078376	2.76373190725997	230.718100727769	7.62118601889732e-06	0.00646052759752249
Zm00001eb320690	-10.5017499141406	2.54039618771665	228.851002874168	7.79670570926601e-06	0.00646052759752249
Zm00001eb313410	-3.30700051010217	4.56624240719455	145.446616786044	8.3988378928606e-06	0.00646052759752249
Zm00001eb435560	-3.00346232277182	6.15730649875437	144.525267883042	8.57305217142472e-06	0.00646052759752249
Zm00001eb272850	-8.33807919711694	2.60425111899518	143.637731176013	8.74533222328353e-06	0.00646052759752249
Zm00001eb273320	-5.11634887709294	1.96572846451474	143.511035231418	8.77029042407249e-06	0.00646052759752249
Zm00001eb226890	-11.0258944113215	3.05932167881773	218.855681390337	8.83546174353936e-06	0.00646052759752249
Zm00001eb422110	-5.10384318323144	2.42065458909923	140.243872322766	9.44708703505863e-06	0.00646052759752249
Zm00001eb310430	-8.00361498116541	1.5612311900438	139.132971201863	9.69258804481432e-06	0.00646052759752249
Zm00001eb412990	6.44117838261666	1.85522365855734	138.921076351048	9.74035203451652e-06	0.00646052759752249
Zm00001eb318460	-5.73546207558403	1.70962014797438	138.903075097407	9.74442382319861e-06	0.00646052759752249
Zm00001eb220510	-10.4365922270359	2.47510702502858	211.190433019023	9.7623532556676e-06	0.00646052759752249
Zm00001eb215120	-2.76132320076478	6.91433226499482	138.75008581624	9.77911849254036e-06	0.00646052759752249
Zm00001eb220520	-10.3823015846675	2.42143499407869	208.6045798542	1.01045628800858e-05	0.00646052759752249
Zm00001eb195710	4.68312619324558	4.92242751693514	137.251964911506	1.01274810542202e-05	0.00646052759752249
