logFC	logCPM	F	PValue	FDR
Zm00001eb139830	-5.75802252073276	3.94540707581918	138.423150112632	7.26604356396756e-06	0.0577378890022642
Zm00001eb186060	-3.26042348426627	3.47348504872798	131.550534154757	8.61584985108401e-06	0.0577378890022642
Zm00001eb014010	6.21671893084884	5.03328436087678	124.383024089397	1.03876194281467e-05	0.0577378890022642
Zm00001eb413930	-3.25297042540044	5.23976367347736	116.043876586265	1.30864050926356e-05	0.0577378890022642
Zm00001eb011820	-4.51838234332112	5.06892107341372	95.031426330324	2.53229917595002e-05	0.0577378890022642
Zm00001eb433640	-4.90164274793966	2.01878220402335	94.1698485207939	2.60920477842072e-05	0.0577378890022642
Zm00001eb142200	-2.50333776429596	5.81351894208632	92.9689740998657	2.72148249044007e-05	0.0577378890022642
Zm00001eb328290	4.52105317600973	2.98346333893791	92.763226862829	2.74133865209962e-05	0.0577378890022642
Zm00001eb328300	4.52105317600973	2.98346333893791	92.763226862829	2.74133865209962e-05	0.0577378890022642
Zm00001eb093890	3.7298833964324	6.92352153704782	91.7460145688081	2.84229221081208e-05	0.0577378890022642
Zm00001eb228670	4.68604884567366	5.01374323015456	91.6646362856929	2.850573680068e-05	0.0577378890022642
Zm00001eb026800	-2.45357346302	5.04303820526053	91.1851162040479	2.90000743111312e-05	0.0577378890022642
Zm00001eb201580	-4.84765610992362	3.8061141337286	90.6390657838293	2.9576505517749e-05	0.0577378890022642
Zm00001eb159850	-4.67694199286575	6.88013110596824	79.7698981466929	4.48679481348378e-05	0.075910585851061
Zm00001eb159860	-4.67694199286575	6.88013110596824	79.7698981466929	4.48679481348378e-05	0.075910585851061
Zm00001eb132480	-4.64000295647459	4.13526248080472	77.3711515136475	4.95404429730602e-05	0.0776599539553676
Zm00001eb168980	5.70759358714487	2.89501247882022	75.5413282258259	5.35326652199766e-05	0.0776599539553676
Zm00001eb109440	-2.87582292762221	4.44367080561395	74.8777288281774	5.5082322137151e-05	0.0776599539553676
Zm00001eb076170	4.91944939259078	4.34847135275568	72.390546628818	6.1430495446206e-05	0.0820517428123062
Zm00001eb388100	-2.62642543306332	2.81305105216281	64.4757222029697	8.90819326857179e-05	0.106827614502638
Zm00001eb362240	-3.71403067311288	2.31258855242218	62.139504615324	0.000100208970560647	0.106827614502638
Zm00001eb319940	2.42428046320617	5.17078532085368	61.6026401768945	0.000103015015006148	0.106827614502638
Zm00001eb319950	2.42428046320617	5.17078532085368	61.6026401768945	0.000103015015006148	0.106827614502638
Zm00001eb334420	3.38405839177462	3.08847175609739	61.0873638425865	0.000105803970103914	0.106827614502638
Zm00001eb204630	3.40275882406478	3.08546020160512	59.3872294075364	0.000115723528818747	0.106827614502638
Zm00001eb356910	-5.78633461209084	8.03676718341691	59.0850260485122	0.000117610312513978	0.106827614502638
Zm00001eb288160	4.1546428226984	3.26115828359192	58.2562014342042	0.000122992094437858	0.106827614502638
Zm00001eb296430	-2.99178048080421	2.16480127212561	57.815244486886	0.000125984668185547	0.106827614502638
Zm00001eb357780	2.00296818802782	5.12935405333652	56.9710748342318	0.000131979833736875	0.106827614502638
Zm00001eb187980	-1.62442809092831	4.56437211523612	56.6330381180464	0.00013448326582936	0.106827614502638
Zm00001eb061430	-2.63390468672368	3.14560248164111	56.5791355359443	0.000134888086652951	0.106827614502638
Zm00001eb356360	-2.26093981011675	3.92807411354346	55.5128462706187	0.000143228397665363	0.106827614502638
Zm00001eb376890	-3.78220342354661	3.75631421697252	55.4951568861191	0.000143372276029331	0.106827614502638
Zm00001eb413190	4.96002060793878	1.39204685782791	54.6597428098085	0.000150384209893028	0.106827614502638
Zm00001eb322440	2.64474677395168	4.94105652940352	53.6015503937327	0.000159912555202472	0.106827614502638
Zm00001eb027960	-4.14453234253304	0.296501134486212	53.2641490953839	0.000163113181441094	0.106827614502638
Zm00001eb159340	3.06063259418372	2.78756887791428	52.9117620710241	0.000166544470998565	0.106827614502638
Zm00001eb406620	2.6118273671367	2.86980348643456	52.618303872126	0.000169473097483672	0.106827614502638
Zm00001eb344730	3.45113116377614	5.66529211736193	52.0499043620843	0.000175336547179552	0.106827614502638
Zm00001eb031210	-4.52450339017986	4.9653987402523	52.0157400993377	0.000175697230098158	0.106827614502638
Zm00001eb122110	-4.08106709376828	7.30745460109571	52.0040039473147	0.000175821352547798	0.106827614502638
Zm00001eb135430	-2.8918449158099	1.91008268612307	51.9121025825978	0.000176797218421893	0.106827614502638
Zm00001eb187950	2.88084535647332	4.43571683585065	50.7833080342092	0.000189371878705091	0.109224534949496
Zm00001eb187960	2.88084535647332	4.43571683585065	50.7833080342092	0.000189371878705091	0.109224534949496
Zm00001eb131090	2.44057708376544	3.14153610872472	50.3490169320552	0.000194515512066741	0.109618385621389
Zm00001eb373350	2.27806323700247	3.57032874637913	50.0069815876625	0.000198693582574825	0.109618385621389
Zm00001eb256520	-2.47823668396826	3.76918727315468	48.7448227415959	0.000215147619005672	0.116170559045233
Zm00001eb129160	4.33524465669312	3.22569860384484	47.7362105046747	0.000229575294090595	0.118634114691264
Zm00001eb251420	2.9715907216912	3.96474228425796	47.0494636140779	0.000240116722324925	0.118634114691264
Zm00001eb204960	4.70390081133236	4.51166583063525	46.7656673574367	0.000244654569057869	0.118634114691264
Zm00001eb072230	4.65087754043495	0.972921768878231	46.579609705574	0.000247689578526126	0.118634114691264
Zm00001eb017760	-3.57467893515147	1.29979052863899	46.4770483460611	0.000249383297867551	0.118634114691264
