logFC	logCPM	F	PValue	FDR
Zm00001eb221020	-7.71648457106492	4.98383025802089	597.896368984897	8.27294136037033e-08	0.000682840655501358
Zm00001eb319670	-11.6496891116845	6.85610238628707	592.720466428054	8.51529739037426e-08	0.000682840655501358
Zm00001eb137280	-9.5314812353961	5.67581448728529	522.388968009136	1.29493202732006e-07	0.000682840655501358
Zm00001eb292810	5.1090387892383	6.03648922518119	498.430294928117	1.51303364231516e-07	0.000682840655501358
Zm00001eb213310	10.3156442768667	5.91688917854618	482.896720282406	1.68041427096946e-07	0.000682840655501358
Zm00001eb313050	-8.54678360110719	3.78531826378268	449.126203536488	2.13645175990523e-07	0.000682840655501358
Zm00001eb419580	-5.01346337920094	5.01509889756864	435.140544089883	2.37226819984315e-07	0.000682840655501358
Zm00001eb423840	-7.13544895309996	4.4302595106761	429.793274828557	2.4713323296081e-07	0.000682840655501358
Zm00001eb422190	-13.5394623474854	5.5157464708955	744.096103990765	2.88295064736084e-07	0.000682840655501358
Zm00001eb434220	-6.1244419073118	4.6809631508011	410.15557788812	2.88473753649196e-07	0.000682840655501358
Zm00001eb220740	-7.70380538970494	3.85640047587511	403.408994881885	3.04732321650765e-07	0.000682840655501358
Zm00001eb267190	8.13257059401325	4.56142556670389	396.480008647877	3.22690815028405e-07	0.000682840655501358
Zm00001eb036020	-9.22510636780486	4.44304157945751	332.30314136515	5.77908671525777e-07	0.000921793586255731
Zm00001eb361330	4.89273155648788	3.97749088266087	325.554435674867	6.18325941153509e-07	0.000921793586255731
Zm00001eb321830	4.65191813840152	5.41675889169687	324.516935751545	6.24861470217163e-07	0.000921793586255731
Zm00001eb021850	-7.39688509287062	2.94400922744435	321.565915090922	6.43947842523924e-07	0.000921793586255731
Zm00001eb130790	-5.00012889672696	4.70433750638428	321.111457095337	6.46954090114879e-07	0.000921793586255731
Zm00001eb292480	-6.09726389323212	4.61590177888079	320.143277102334	6.53419625589854e-07	0.000921793586255731
Zm00001eb334140	4.58513382247009	4.93562387799919	306.128794078943	7.57153514765261e-07	0.000961387477645665
Zm00001eb408530	6.56880549124142	6.0950802118117	306.122259887232	7.5720669290408e-07	0.000961387477645665
Zm00001eb221000	-8.47227810295295	3.71239221637446	289.824420853432	9.06466159624576e-07	0.00108296157181866
Zm00001eb110630	4.47551558634155	3.87919432389238	283.086782974396	9.79309590210121e-07	0.00108296157181866
