logFC	logCPM	F	PValue	FDR
Zm00001eb130740	10.5040813938911	7.47471409954118	2795.16752053756	1.55143923173335e-12	2.98565882933769e-08
Zm00001eb340140	8.47795248592682	7.20816078557135	2431.71799704168	2.89837028206639e-12	2.98565882933769e-08
Zm00001eb377410	8.93481428918964	9.17890776920153	2259.13468059454	4.03224835336819e-12	2.98565882933769e-08
Zm00001eb351810	11.3192801755403	9.86413887426243	2148.26973499551	5.05288882446824e-12	2.98565882933769e-08
Zm00001eb382790	9.96957790201812	6.06620738462426	2103.84739806419	5.54913915199185e-12	2.98565882933769e-08
Zm00001eb240910	8.87178829816474	6.22455401967507	1979.57655200149	7.29052917572621e-12	3.1626452430618e-08
Zm00001eb340280	7.91124697211142	9.14806956949461	1861.06380050644	9.61428025757748e-12	3.1626452430618e-08
Zm00001eb032280	7.74725672381628	8.04622280531377	1846.1587226623	9.96702083701105e-12	3.1626452430618e-08
Zm00001eb353600	8.35688075585359	5.57876060484821	1768.25782939852	1.20908036643945e-11	3.1626452430618e-08
Zm00001eb327020	12.1141610212712	7.25603992611127	1767.83094896188	1.21038889681187e-11	3.1626452430618e-08
Zm00001eb124110	7.61056375439313	8.13596525378528	1741.91429966028	1.29317885932941e-11	3.1626452430618e-08
Zm00001eb072990	7.56987729257858	8.28947376740421	1659.01871512142	1.60882155248229e-11	3.60670978373989e-08
Zm00001eb387820	7.90080158938311	5.83463757279061	1591.51078062621	1.9377707392672e-11	3.87065386764692e-08
Zm00001eb333200	9.94920563579467	7.26064488393957	1577.79993812557	2.01431693357583e-11	3.87065386764692e-08
Zm00001eb200230	6.45237381971641	7.28248383306769	1459.91176174569	2.85169684087113e-11	4.69565350085678e-08
Zm00001eb154230	6.70668181143575	6.35819159185009	1434.74667543815	3.08247286284848e-11	4.69565350085678e-08
Zm00001eb377390	6.38935152620436	9.52535807035646	1428.72943649088	3.14099705681324e-11	4.69565350085678e-08
Zm00001eb426750	9.6947804520727	4.0850449636099	1428.64383443271	3.14183938054502e-11	4.69565350085678e-08
Zm00001eb410380	7.92329815850381	9.85321036746985	1378.70218307887	3.68411691982638e-11	4.76448883847453e-08
Zm00001eb401480	5.5694825569281	5.32087312060447	1376.95001910507	3.70513847103594e-11	4.76448883847453e-08
Zm00001eb376890	6.37818768537702	7.45344685071398	1375.78367950974	3.71921290639972e-11	4.76448883847453e-08
Zm00001eb427210	5.966031428748	8.23048255914688	1290.92038180307	4.94470954889802e-11	5.89330347736965e-08
Zm00001eb293510	7.70339492742502	6.11423825528982	1283.95939646509	5.0657365109404e-11	5.89330347736965e-08
Zm00001eb052820	10.6961579666578	7.22338969826852	1266.90869051816	5.37783356240185e-11	5.89330347736965e-08
Zm00001eb006160	9.70698617472626	7.0604430556875	1261.76117238904	5.4766406562427e-11	5.89330347736965e-08
Zm00001eb340550	7.98536002237906	8.43225088788555	1239.23881667633	5.93596117223998e-11	6.14189336367692e-08
Zm00001eb191610	8.21738814843667	9.3792655661056	1179.47964039765	7.40369578329318e-11	7.01570180340919e-08
Zm00001eb297330	4.95829027450591	7.63796737489528	1177.68190460174	7.45434567699664e-11	7.01570180340919e-08
Zm00001eb003460	5.26531541637009	6.37886321908676	1173.88104086014	7.5628337037717e-11	7.01570180340919e-08
Zm00001eb426630	6.07274909581065	8.86588886719974	1139.76919612054	8.62823143490611e-11	7.38637073816145e-08
Zm00001eb283280	7.04509702621052	6.42764378490226	1123.87808152376	9.18690466304894e-11	7.38637073816145e-08
Zm00001eb283290	7.04509702621052	6.42764378490226	1123.87808152376	9.18690466304894e-11	7.38637073816145e-08
Zm00001eb113780	6.18885551576107	7.31468945655916	1123.5834654149	9.19767313084622e-11	7.38637073816145e-08
Zm00001eb324150	7.22384354828615	6.0945108295021	1119.85646671019	9.33523920517023e-11	7.38637073816145e-08
Zm00001eb272730	9.67124065621267	4.0624179917167	1080.17598500633	1.09678642571791e-10	8.40344040932272e-08
Zm00001eb019930	5.30318021828494	7.25069858763249	1074.14976706669	1.12454038634904e-10	8.40344040932272e-08
Zm00001eb033540	8.38499058181677	4.75359060960029	1049.57891142553	1.24698366099175e-10	8.89747355615735e-08
Zm00001eb377120	7.03023009318141	6.74782948004021	1047.73792149552	1.25679873293428e-10	8.89747355615735e-08
Zm00001eb130510	7.87291858347243	6.09035460359365	1036.21652556794	1.32041580749061e-10	9.07574871564254e-08
Zm00001eb043790	6.83794374708596	4.65589858520884	1031.18096809994	1.34945338125679e-10	9.07574871564254e-08
Zm00001eb228600	8.36405994316094	7.54577162544394	1005.70975625461	1.50888670034555e-10	9.59185609086468e-08
Zm00001eb370660	4.87479822981044	5.59177402622799	1002.83804139516	1.52827252819893e-10	9.59185609086468e-08
Zm00001eb033950	6.58464465032612	8.73586312405225	1000.98891677114	1.54091646330019e-10	9.59185609086468e-08
Zm00001eb357070	6.01687584457392	9.79226727179784	996.949438690935	1.56898522541667e-10	9.59185609086468e-08
Zm00001eb314330	5.99498273549131	5.88522128709744	991.967823659931	1.60446630023385e-10	9.59185609086468e-08
Zm00001eb194370	5.34995145536341	4.58382589692135	981.459739650865	1.68258075468294e-10	9.84017118749577e-08
Zm00001eb214110	6.47606223354317	8.50456166627848	966.394879138916	1.80285015769049e-10	1.01329659575818e-07
Zm00001eb420080	9.28833274255644	6.46469469565386	965.780001162988	1.80797846243375e-10	1.01329659575818e-07
Zm00001eb332090	4.32776985961769	7.01086429120137	954.675362201233	1.90373887012768e-10	1.01779550850493e-07
Zm00001eb148650	7.49950569056438	5.66886315333493	953.885516066491	1.91078346181998e-10	1.01779550850493e-07
Zm00001eb330490	6.77906048227526	7.40839003276231	951.803507950002	1.92950601939452e-10	1.01779550850493e-07
Zm00001eb006310	5.89575627297669	5.55327064528742	945.215649127806	1.99024325632079e-10	1.02964469387581e-07
Zm00001eb125420	7.35893679395545	5.20608785708379	919.049487451733	2.25580799586277e-10	1.12632719537032e-07
Zm00001eb124740	5.77217057968434	4.95074314878329	918.588690833845	2.26086047691612e-10	1.12632719537032e-07
Zm00001eb066620	4.42609268105853	5.84779252726095	909.497056005523	2.36343527441085e-10	1.15602065004001e-07
Zm00001eb330920	3.9557169534273	6.49867220844352	898.898957508724	2.49028532317403e-10	1.19631528150049e-07
Zm00001eb287000	8.70525745400875	4.18695933648984	891.217558705186	2.58745137485885e-10	1.22118626116584e-07
Zm00001eb293530	5.01578999325136	9.46979202628762	871.890845642184	2.85320371218339e-10	1.32339459077858e-07
Zm00001eb197260	6.61923504888039	4.12186272318637	866.122670704707	2.93890950777134e-10	1.34004311149262e-07
Zm00001eb203940	5.07880073547512	6.04518998836392	857.341127730747	3.07551739199203e-10	1.37895948132283e-07
