logFC	logCPM	F	PValue	FDR
Zm00001eb159850	2.79298743579665	6.68003798967872	2041.94136830542	2.07182007197287e-28	2.51674343242905e-24
Zm00001eb159860	2.79298743579665	6.68003798967872	2041.94136830542	2.07182007197287e-28	2.51674343242905e-24
Zm00001eb034130	-2.43586056301584	6.28538806175179	1748.41828242261	1.89724865758202e-27	1.53645520453184e-23
Zm00001eb285360	4.20760237909461	4.78401741353832	1631.166401274	5.10016306363051e-27	3.09771154077258e-23
Zm00001eb006310	3.17086623473037	4.68221762966175	1146.55211558202	7.58752986308038e-25	3.68678076047076e-21
Zm00001eb228670	-2.62078998011728	5.0916389547983	1050.56999748931	2.60779063497869e-24	1.05593789128012e-20
Zm00001eb113780	2.08995563370584	5.58564006014802	938.973692427306	1.26822818397223e-23	4.40165767565791e-20
Zm00001eb083870	2.00444054231923	5.43284983281987	862.831573231122	4.15935940814144e-23	1.26314546025995e-19
Zm00001eb036970	2.04237148362901	5.09022692312482	722.06415434092	5.02091996233821e-22	1.33479426476518e-18
Zm00001eb034220	-1.25462155953054	8.68359467152981	717.413962953513	5.4941109889491e-22	1.33479426476518e-18
Zm00001eb425830	-1.26860546269111	7.79094987386111	704.193938342063	7.11938521940997e-22	1.57241330823241e-18
Zm00001eb397600	4.47977627082565	3.34609743482563	690.944641428698	9.27458352754436e-22	1.87771672334742e-18
Zm00001eb122110	1.37101798996792	6.71325271464908	683.694654193349	1.07408955108171e-21	2.00730812642539e-18
Zm00001eb201580	2.17822567700564	4.60085061488341	621.016488725892	4.08199203505353e-21	7.08371403511612e-18
Zm00001eb384280	-2.93124818153522	3.74003958775242	611.038576876693	5.10878015837137e-21	8.27452092984216e-18
Zm00001eb247330	1.96741139541789	4.72713853406851	577.253889382961	1.12187278731011e-20	1.70349371048119e-17
Zm00001eb428800	-2.7443428119372	3.63163628629076	562.368837891627	1.60900166346056e-20	2.29945267139848e-17
Zm00001eb332560	-1.95174175925331	4.54589797124334	543.21100665051	2.59442755492421e-20	3.50175652482687e-17
Zm00001eb418610	5.23186286093567	2.69087333472528	522.81656405478	4.39249142722397e-20	5.61660943286349e-17
Zm00001eb074210	-1.14659993229113	7.07749766885665	516.1129431987	5.24477762230024e-20	6.36293930036347e-17
Zm00001eb172450	-1.16675849978607	6.90399517870098	514.330902291051	5.49996811309458e-20	6.36293930036347e-17
Zm00001eb330920	-1.56982626972073	5.64603368508244	503.153176059161	7.43613130600407e-20	8.21185500360768e-17
Zm00001eb134340	1.10157346127084	9.90313582933672	495.778991023909	9.10500178119998e-20	9.2682380275552e-17
Zm00001eb417550	1.16396575642569	7.21920223673819	495.578209763767	9.15569922458633e-20	9.2682380275552e-17
Zm00001eb074220	-1.16520346225851	6.77411810206702	494.032178115249	9.55633045782891e-20	9.28684193891813e-17
Zm00001eb303190	1.20878567698565	6.72443676881961	488.376354703686	1.11893933914575e-19	1.04556274017485e-16
Zm00001eb011820	2.13214796912772	4.28819358654489	486.797282741287	1.16968705550046e-19	1.05250174123643e-16
Zm00001eb246600	-1.23402446970477	6.58784100099871	479.984880415544	1.41859188984393e-19	1.23088178441994e-16
Zm00001eb023950	-1.26121048762584	6.42336765154443	456.949426346226	2.77807227766019e-19	2.32735399950877e-16
Zm00001eb344210	1.58207451232347	5.0008467545723	446.90251035443	3.76200479730594e-19	2.89632674201565e-16
Zm00001eb149500	2.80128780846545	3.49321017778705	446.535105596626	3.80440930579989e-19	2.89632674201565e-16
Zm00001eb229460	-1.16084725168187	7.0459684727997	446.445077420451	3.81487778326819e-19	2.89632674201565e-16
Zm00001eb060050	-1.00022149446009	7.48970517702346	435.684506161181	5.31834901777796e-19	3.91543301172471e-16
Zm00001eb078680	2.06978717698321	4.19305416171801	416.47299279189	9.81589227301461e-19	7.01403243449676e-16
Zm00001eb342970	1.39723266157817	5.2201026412291	411.648588538027	1.14967232833902e-18	7.98036834771331e-16
Zm00001eb283070	-1.45422723638469	5.00738439168915	405.581115504947	1.40599260303254e-18	9.48849730296546e-16
Zm00001eb295760	-1.29383453847547	5.43576218701652	404.388494370683	1.46321426706117e-18	9.53753455193978e-16
Zm00001eb295770	-1.28701132787897	5.45805856554552	403.81178264795	1.49177325776379e-18	9.53753455193978e-16
Zm00001eb162620	-0.928071452347238	8.64426318070675	402.039732736046	1.58331733087603e-18	9.86325501375207e-16
Zm00001eb212120	1.97907035892825	4.02974910618994	397.14933818216	1.86855517009205e-18	1.12719237606605e-15
Zm00001eb352370	1.4894927784559	5.04788987235142	396.625205644861	1.90223862600156e-18	1.12719237606605e-15
Zm00001eb057840	1.08340888351994	6.36585490373246	390.786151725448	2.32465199831296e-18	1.34470048330984e-15
Zm00001eb377390	2.50745180413487	3.47573483035385	379.436718898374	3.46076549296731e-18	1.95533250352653e-15
Zm00001eb291540	1.80814880563207	4.20964489291812	375.669233359644	3.95917464624282e-18	2.18609427341975e-15
Zm00001eb217560	0.946044097474107	10.0467643548216	373.832253204795	4.229546059052e-18	2.28348492232596e-15
Zm00001eb209760	1.17725605372815	5.96944761344622	371.530408505148	4.59651465865085e-18	2.42765920938962e-15
Zm00001eb051510	1.77090083275764	4.25824633014397	369.702172700189	4.91221549766529e-18	2.53919735139954e-15
Zm00001eb429480	-0.983138647884577	7.05586632065435	367.593873986458	5.30530788234597e-18	2.6852594791999e-15
Zm00001eb131090	-0.997851753837383	6.67733004823732	359.936209595524	7.04145900602354e-18	3.49127033778249e-15
Zm00001eb339080	1.5249405772127	4.76992206238509	357.702844522863	7.65560078202873e-18	3.71985641998776e-15
Zm00001eb252720	0.886938082311544	8.74202277512265	357.061205221387	7.84245149812427e-18	3.7359286107241e-15
