logFC	logCPM	F	PValue	FDR
Zm00001eb130740	10.0623333451015	7.01842813874486	2692.90825351257	8.7544362817635e-13	1.19120771671953e-08
Zm00001eb351810	11.3509242411909	9.88134209550235	2464.50117067549	1.32075668738212e-12	1.19120771671953e-08
Zm00001eb377410	8.82591896446428	9.05686712200876	2459.7844643786	1.33254648003528e-12	1.19120771671953e-08
Zm00001eb327020	12.6501108966951	7.77442455268857	2258.05111450901	1.98178717090005e-12	1.23709567304496e-08
Zm00001eb340140	8.1477521651188	6.86502155468834	2185.37051875254	2.30646519696652e-12	1.23709567304496e-08
Zm00001eb154230	7.791313607112	7.42241516567098	1699.80509334737	7.39089562790715e-12	3.14530715640655e-08
Zm00001eb240910	8.39193783423551	5.73090803183405	1661.67332459206	8.20984044106415e-12	3.14530715640655e-08
Zm00001eb340280	7.87196145617313	9.0965563975719	1575.70238343213	1.04995901936002e-11	3.51972512264962e-08
Zm00001eb272730	10.8178977188437	5.19239677158491	1502.30810748344	1.3094016168995e-11	3.54594307898512e-08
Zm00001eb032280	7.29746899127965	7.58580770162174	1450.9402195683	1.53817534332033e-11	3.54594307898512e-08
Zm00001eb283280	7.96274036794844	7.32608102605747	1441.24083664793	1.58667003310543e-11	3.54594307898512e-08
Zm00001eb283290	7.96274036794844	7.32608102605747	1441.24083664793	1.58667003310543e-11	3.54594307898512e-08
Zm00001eb152710	5.53615369094589	5.468869185703	1335.68571985971	2.25588797774171e-11	4.46251116396926e-08
Zm00001eb111350	5.19751908477861	6.60495078328394	1312.49518461935	2.44624946129562e-11	4.46251116396926e-08
Zm00001eb420080	9.41244969372073	6.57501291737994	1292.5843540069	2.62545491742855e-11	4.46251116396926e-08
Zm00001eb052820	10.61715402256	7.13049577294437	1288.68481255428	2.66239759204669e-11	4.46251116396926e-08
Zm00001eb333200	9.61276864248681	6.91001217184261	1245.95570310714	3.11163068126349e-11	4.83322286532775e-08
Zm00001eb033540	8.91475684678815	5.26954572746718	1234.77785184963	3.2440156453091e-11	4.83322286532775e-08
Zm00001eb377390	6.21984570548968	9.34572827040619	1162.73853866469	4.28307604527417e-11	6.04544912537699e-08
Zm00001eb003460	4.86776553371884	5.97919757424287	1123.97650013316	5.00950926992009e-11	6.38029486162244e-08
Zm00001eb006160	9.28150925717905	6.62006919196221	1110.74865417905	5.29112839179235e-11	6.38029486162244e-08
Zm00001eb113780	6.11982269904662	7.23118157400474	1097.1570112798	5.6007851262696e-11	6.38029486162244e-08
Zm00001eb410380	7.52470201865583	9.44535593943966	1090.02204997609	5.77214674696849e-11	6.38029486162244e-08
Zm00001eb124110	7.09760430029942	7.61398818352518	1087.20018538888	5.8416737463852e-11	6.38029486162244e-08
Zm00001eb426630	5.42470187619299	8.21551139731374	1070.44902650624	6.27600951936583e-11	6.38029486162244e-08
Zm00001eb376890	6.01492186257107	7.08073943523277	1062.13484042012	6.50612829193707e-11	6.38029486162244e-08
Zm00001eb033950	6.13019469367933	8.27100893372282	1056.74662831433	6.66074599346557e-11	6.38029486162244e-08
Zm00001eb125420	7.00148516593087	4.83530914408264	1056.72053463318	6.66150556064689e-11	6.38029486162244e-08
Zm00001eb203940	4.77277875475479	5.73537459923241	1045.82827313072	6.9879729386384e-11	6.46218821615188e-08
Zm00001eb228600	8.43948996744914	7.60466872113831	1019.38569357511	7.8650535293468e-11	7.03083351833408e-08
Zm00001eb293510	7.64219838464088	6.04071064230385	990.219318434428	8.99283769232647e-11	7.77967487847778e-08
Zm00001eb191610	8.00948954381666	9.15978489938573	982.952237364371	9.30381595400235e-11	7.79717925795109e-08
Zm00001eb124740	5.33618049996139	4.51129644384223	973.039482520751	9.74935913536559e-11	7.84837978954974e-08
Zm00001eb427210	5.48756355327476	7.74606140088341	968.749017323429	9.95021675161053e-11	7.84837978954974e-08
Zm00001eb330490	6.65582492549717	7.27533595761019	938.938467176304	1.14937921930407e-10	8.80687197237045e-08
Zm00001eb340550	7.49388456072418	7.93168750749487	918.974363472285	1.269167283182e-10	9.22158753471325e-08
Zm00001eb072990	6.77938128150032	7.49105371285452	916.077781457179	1.28778288878553e-10	9.22158753471325e-08
Zm00001eb293530	4.7360364976644	9.18734617805991	908.459440073895	1.33835082513887e-10	9.22158753471325e-08
Zm00001eb426750	9.28693576230785	3.65675150791349	907.477149393227	1.34504514128e-10	9.22158753471325e-08
Zm00001eb173320	5.16417725542517	6.08258622374143	898.287683342941	1.40968378913917e-10	9.22158753471325e-08
Zm00001eb377400	9.29488231116936	9.51945630121152	898.26908845395	1.40981836424507e-10	9.22158753471325e-08
Zm00001eb382790	9.45264655076631	5.53334061104153	837.331035710472	1.94898520633097e-10	1.244473458652e-07
Zm00001eb377070	4.67763694474843	6.00846030908408	824.571569926889	2.09188786650876e-10	1.28056244481771e-07
Zm00001eb287000	8.87663722918526	4.34208054634949	823.79368442515	2.10100483153029e-10	1.28056244481771e-07
Zm00001eb130510	7.49745469036467	5.70324253618828	819.392401066812	2.15350762242049e-10	1.28339483151273e-07
Zm00001eb006310	5.99539341611227	5.63736711627893	796.666556583199	2.45142349262388e-10	1.42917989619972e-07
Zm00001eb314330	5.86355292228153	5.7421382707469	779.384520220229	2.71196677246581e-10	1.52707851169578e-07
Zm00001eb299050	4.02777562801434	7.61329561517666	778.063774751588	2.73323023944356e-10	1.52707851169578e-07
Zm00001eb021050	6.22986635016903	5.89401628593283	769.016500659394	2.884463968645e-10	1.52962841139733e-07
Zm00001eb200230	6.20737722813199	7.02750711548394	767.998751605447	2.90210554494193e-10	1.52962841139733e-07
Zm00001eb220760	7.16187380345678	4.06730804727124	766.755545222659	2.92383337571528e-10	1.52962841139733e-07
Zm00001eb357070	5.79429791373738	9.56056617292145	764.377759437034	2.96594367188684e-10	1.52962841139733e-07
Zm00001eb123650	5.16164712497988	4.00164388220128	753.884236209922	3.16082156113891e-10	1.59937570993629e-07
Zm00001eb123660	5.16375629714917	4.00372295691158	747.701494617281	3.28293508256541e-10	1.63040283415258e-07
Zm00001eb355670	4.3731092055147	7.3985041648251	742.963809416381	3.38040173298136e-10	1.64828388500171e-07
Zm00001eb044820	3.58131100913917	6.362716376802	733.475030832146	3.58640229885284e-10	1.69629659257808e-07
Zm00001eb297330	4.40015335598607	7.08913804701686	732.634604927584	3.60537347218102e-10	1.69629659257808e-07
Zm00001eb019930	4.66200764019067	6.61701834702894	724.322475583641	3.79972873808338e-10	1.75691595341241e-07
Zm00001eb055810	7.2540621068626	6.82780199095655	715.574915207641	4.01818999529815e-10	1.81926113198977e-07
Zm00001eb273450	12.566207714066	5.30542347626959	712.052965458027	4.11043863336338e-10	1.81926113198977e-07
Zm00001eb225460	8.75876107601191	5.19098930472932	710.2340011685	4.15908899497537e-10	1.81926113198977e-07
Zm00001eb044420	5.82835570859654	8.38610857459333	705.416983196297	4.29134534147805e-10	1.81926113198977e-07
Zm00001eb143580	11.0047836156386	4.50960900927496	701.358789012461	4.40675035166302e-10	1.81926113198977e-07
Zm00001eb135280	5.3206982185003	4.17889725233252	699.953603113002	4.44758686396174e-10	1.81926113198977e-07
Zm00001eb433750	3.98536406975107	9.71364477629204	697.803261732708	4.51097245535493e-10	1.81926113198977e-07
Zm00001eb332090	4.13074852550618	6.81017912922583	697.332488770645	4.52499552634351e-10	1.81926113198977e-07
Zm00001eb116230	3.39240662363903	6.7332213001772	695.700717977344	4.5740133064948e-10	1.81926113198977e-07
Zm00001eb256460	5.65588562872136	4.46682944094612	690.201878707403	4.74401585934459e-10	1.81926113198977e-07
Zm00001eb013520	4.36794984228254	11.7148716548982	688.257189015983	4.80596909977669e-10	1.81926113198977e-07
Zm00001eb121630	9.42578291766404	3.79556865196995	687.849175076199	4.81909194278205e-10	1.81926113198977e-07
Zm00001eb195180	3.98301806163643	4.86746338006068	687.576662823786	4.82788093104401e-10	1.81926113198977e-07
Zm00001eb116380	6.06477537923551	8.16821148333079	684.911498015416	4.91487184929161e-10	1.81926113198977e-07
Zm00001eb425320	5.87327983334658	4.78286832886583	682.3772793327	4.9993609265212e-10	1.81926113198977e-07
Zm00001eb168550	5.70681592655154	12.3031354240853	681.767259996947	5.01996136055049e-10	1.81926113198977e-07
Zm00001eb387820	7.73056668925565	5.65157620528092	671.659685058053	5.37679049911866e-10	1.92259690140486e-07
Zm00001eb353600	7.82564678842444	5.03485685589888	666.516783616445	5.57016405337631e-10	1.96553499451903e-07
Zm00001eb111780	5.95363299655193	5.70747678835294	660.515680507987	5.80660088841928e-10	2.02235613799517e-07
Zm00001eb396710	3.91878631978463	3.60708896064685	652.629525447206	6.13613455293454e-10	2.08881936686985e-07
Zm00001eb323420	3.35402155354936	5.50480109450623	652.235029334849	6.1532079194093e-10	2.08881936686985e-07
Zm00001eb204410	5.9771191900649	3.75351036905273	640.920224932673	6.66841197806123e-10	2.21310106513535e-07
Zm00001eb383830	3.55199283127828	5.39390051276517	640.587055867482	6.68436073815955e-10	2.21310106513535e-07
Zm00001eb309940	6.68491091073297	2.95337673255706	628.76278830237	7.28162939752266e-10	2.3705682196531e-07
Zm00001eb251070	4.02026226435416	4.23724558861894	627.731128500194	7.33675748494322e-10	2.3705682196531e-07
Zm00001eb135270	5.21826399762599	4.41105829362403	619.358253974993	7.80345277340614e-10	2.49134519615721e-07
Zm00001eb284690	3.27548030468068	4.96296126564313	616.530522013211	7.96916340788947e-10	2.49179758531662e-07
Zm00001eb201580	5.73519840423556	6.24417203745023	616.041261213409	7.99826722923865e-10	2.49179758531662e-07
Zm00001eb377120	6.85079021321728	6.55455735614025	614.314775877814	8.10200483204230e-10	2.49179758531662e-07
Zm00001eb344490	3.01921778033617	6.80404627319922	611.322034032588	8.28572756644043e-10	2.49179758531662e-07
Zm00001eb049830	3.69273664585873	5.88628370693784	611.314491234456	8.28619697118419e-10	2.49179758531662e-07
Zm00001eb143590	6.31041859022569	3.92488420114055	610.097459824244	8.36236045486224e-10	2.49179758531662e-07
Zm00001eb244830	7.53103988288737	2.64367866280931	602.125803412743	8.88283154399334e-10	2.61779974007487e-07
Zm00001eb152200	4.73308940158007	5.84297110111032	587.687178803137	9.92957226802076e-10	2.89447031612805e-07
Zm00001eb242800	6.30573178089864	7.69790170817527	585.074104156035	1.01347066624097e-09	2.92250068034951e-07
Zm00001eb194370	5.33556529612216	4.55947637880736	580.621239959797	1.04962675187552e-09	2.96561688233027e-07
Zm00001eb326990	6.42729226873886	6.62932604639045	580.511285413646	1.0505392043455e-09	2.96561688233027e-07
Zm00001eb079180	3.44592243205845	5.3360218957554	575.663391921091	1.09174459378833e-09	3.04983401210578e-07
Zm00001eb043790	6.95440137458251	4.75783562686801	569.007598988728	1.15156447195917e-09	3.1837789700001e-07
Zm00001eb286950	-3.51888691933631	3.85808984388136	566.660436078433	1.17360486495557e-09	3.21160563963045e-07
Zm00001eb399220	6.25141478719519	8.94908628297292	559.122326523493	1.24794094772156e-09	3.33515347323264e-07
Zm00001eb372420	4.62378841765118	6.63179083984706	558.333117530978	1.25605008191482e-09	3.33515347323264e-07
Zm00001eb075410	4.74153347280992	2.72076912283534	558.332036776067	1.25606123050375e-09	3.33515347323264e-07
Zm00001eb143600	6.23408448038676	3.77687089649877	554.79272007689	1.29322510566812e-09	3.40016773370664e-07
Zm00001eb336190	6.40971151447509	7.49358107323444	548.810748379846	1.35912378241506e-09	3.53873607735992e-07
Zm00001eb109440	3.68765349144454	4.88957418316174	545.537243561967	1.39691240014944e-09	3.60215353338535e-07
Zm00001eb352470	5.48495781905371	4.7520382884948	542.85504646513	1.42882987112153e-09	3.64936756987973e-07
Zm00001eb401520	4.21712637426716	4.33251940398204	530.1604370447	1.59247985879846e-09	4.0289740427601e-07
Zm00001eb426920	2.9346184506986	5.25043546563383	525.196207232067	1.66261774383809e-09	4.07955177557554e-07
Zm00001eb214110	6.01539819712791	8.03322659496763	524.751084192861	1.66908832897483e-09	4.07955177557554e-07
Zm00001eb197260	6.26013213510963	3.75284576845605	523.750677903061	1.68374284962582e-09	4.07955177557554e-07
Zm00001eb402930	5.21179641627786	5.91588392950337	523.450473500809	1.68817087306309e-09	4.07955177557554e-07
Zm00001eb145570	2.5583695287692	5.92161681674116	522.406782020491	1.70367584301726e-09	4.07955177557554e-07
Zm00001eb223680	4.5089952147037	9.20921781237655	522.402286305515	1.70374300419293e-09	4.07955177557554e-07
Zm00001eb148650	8.23968727554374	6.39312227235895	514.498662154053	1.8269568993288e-09	4.33586992267255e-07
Zm00001eb324150	7.48722930155907	6.34173183119167	508.556579479877	1.92677018776914e-09	4.48951634137363e-07
Zm00001eb047070	3.48274827259625	7.30126665616974	507.969313686901	1.93699049230225e-09	4.48951634137363e-07
Zm00001eb121470	4.42294758056612	6.39160322095878	507.687449541585	1.94191921694139e-09	4.48951634137363e-07
Zm00001eb153630	4.50054958931548	6.63123290064259	506.444513071102	1.96383599286032e-09	4.5013806544041e-07
Zm00001eb103980	4.89224140989618	8.43125175220364	502.17601160957	2.04142664110301e-09	4.63957454755088e-07
Zm00001eb127770	3.14222529433113	8.19184155058067	493.024809737821	2.22070837484296e-09	5.00461825180995e-07
Zm00001eb323220	2.925391053697	5.68558997194325	489.849345941253	2.28735278496523e-09	5.10345110847836e-07
Zm00001eb210510	4.10245481064045	8.56539441413251	489.137537500782	2.3026235518155e-09	5.10345110847836e-07
Zm00001eb219580	3.02588209979413	6.25010471835858	484.009521434326	2.41637632505912e-09	5.29194591107428e-07
Zm00001eb043000	3.79777081184338	9.65719257621667	483.539696296878	2.42713605437443e-09	5.29194591107428e-07
Zm00001eb384900	4.36277912236275	3.58932745914833	481.081438484831	2.4843924926249e-09	5.37309982800118e-07
Zm00001eb284240	3.57714583059226	4.213482047155	478.56437852773	2.54472782110929e-09	5.45956085652072e-07
Zm00001eb158120	4.76450014257858	3.09181343699383	474.328749326213	2.65032945227093e-09	5.64099486119061e-07
Zm00001eb366200	8.01923669292476	7.51830294390533	471.85111500045	2.71457088412814e-09	5.73223322602744e-07
Zm00001eb072870	4.38317058789331	4.89918415345887	469.931548296961	2.76564637102368e-09	5.79446127954009e-07
Zm00001eb276270	3.51576321551526	8.17881606428229	464.197814064446	2.92531472015202e-09	6.04301242808602e-07
