logFC	logCPM	F	PValue	FDR
Zm00001eb057250	3.66302631375032	7.80083769358872	1817.85192770643	1.27194989776311e-12	5.99604250607839e-09
Zm00001eb295010	4.24696661519341	6.9620803544365	1813.66756732031	1.2865814469809e-12	5.99604250607839e-09
Zm00001eb123630	3.69754443248218	6.56806572242659	1751.44659997026	1.52994735948198e-12	5.99604250607839e-09
Zm00001eb125120	5.75572258234301	5.691381860356	1676.77769830803	1.89915129189684e-12	5.99604250607839e-09
Zm00001eb251860	3.24217232341632	5.95800856395334	1674.37201489382	1.91272703028347e-12	5.99604250607839e-09
Zm00001eb164740	-4.35388179348515	5.33226781749747	1673.11565874929	1.91986319162962e-12	5.99604250607839e-09
Zm00001eb172450	-3.87572264620332	9.88381944600114	1654.46762660994	2.02963829388708e-12	5.99604250607839e-09
Zm00001eb255400	4.84958227901777	5.67656794639201	1646.54702883213	2.07853565591159e-12	5.99604250607839e-09
Zm00001eb255410	4.84958227901777	5.67656794639201	1646.54702883213	2.07853565591159e-12	5.99604250607839e-09
Zm00001eb331450	3.75146199317971	8.03851554190009	1617.13758200912	2.272916672259e-12	5.99604250607839e-09
Zm00001eb220510	7.73946300157734	3.5924960150674	1577.40699638781	2.57137532507221e-12	5.99604250607839e-09
Zm00001eb086700	4.05063252098877	7.90774277578404	1561.30684071173	2.70558837436877e-12	5.99604250607839e-09
Zm00001eb318570	5.88863165596873	6.03473890476604	1490.43165148022	3.40647529665419e-12	5.99604250607839e-09
Zm00001eb103380	-2.77953666496394	6.68872820866577	1431.61383645114	4.15898606497501e-12	5.99604250607839e-09
Zm00001eb011480	3.42056742902751	5.18105450217847	1419.06791315872	4.34444611145024e-12	5.99604250607839e-09
Zm00001eb013450	3.50136782103765	5.01528381904467	1393.17049185044	4.75967108797764e-12	5.99604250607839e-09
Zm00001eb221490	5.04923172069431	5.38344490836366	1372.49616737006	5.12570157262007e-12	5.99604250607839e-09
Zm00001eb347600	3.48085344799252	6.04704042837624	1365.11075237171	5.26458830807315e-12	5.99604250607839e-09
Zm00001eb225410	4.25262816836408	6.38869440872051	1364.71141943718	5.27222589088627e-12	5.99604250607839e-09
Zm00001eb047060	5.069492703649	5.32396508800188	1342.36080664601	5.72172905450019e-12	5.99604250607839e-09
Zm00001eb398970	4.13756935701934	9.1160117907272	1338.86380178811	5.79615485633734e-12	5.99604250607839e-09
Zm00001eb093890	-3.62658629101373	6.93203360635126	1338.64573147969	5.80083436497661e-12	5.99604250607839e-09
Zm00001eb171750	2.93282465691058	6.8585853816451	1327.43642942007	6.04759880958879e-12	5.99604250607839e-09
Zm00001eb148670	3.94842142250582	6.40985090191113	1314.98053797496	6.33674749465923e-12	5.99604250607839e-09
Zm00001eb228010	3.07769517246861	5.73737176821818	1314.17840543467	6.35593054355749e-12	5.99604250607839e-09
Zm00001eb216410	-2.73393558276764	7.04999254903766	1295.17267033519	6.83153432148134e-12	5.99604250607839e-09
Zm00001eb036270	3.50412041108665	7.35641606041376	1287.2172606009	7.04323155095986e-12	5.99604250607839e-09
Zm00001eb230220	3.64309336746782	4.60296783345642	1284.74740040519	7.11055177257567e-12	5.99604250607839e-09
Zm00001eb230210	3.60171241112096	4.59572121156684	1278.06737782114	7.29653403512266e-12	5.99604250607839e-09
Zm00001eb400880	3.32757561118723	8.86881107203783	1263.50934794733	7.72248670719146e-12	5.99604250607839e-09
Zm00001eb066680	3.93416434526762	9.03768062221279	1253.87585882087	8.02080644403826e-12	5.99604250607839e-09
Zm00001eb240100	-3.5204130406745	4.63243151727811	1243.80780750971	8.34749500952806e-12	5.99604250607839e-09
Zm00001eb376890	5.11109688221791	4.6609889375249	1241.20859416128	8.43441344662837e-12	5.99604250607839e-09
Zm00001eb369060	4.56820573743434	6.83850234640753	1238.03281603753	8.54209176741545e-12	5.99604250607839e-09
Zm00001eb070780	2.8873550450047	6.01581503231508	1233.62045059801	8.69445062573236e-12	5.99604250607839e-09
Zm00001eb249600	-3.6197828110567	4.76783672958491	1229.30904221345	8.84648532125635e-12	5.99604250607839e-09
Zm00001eb030190	5.71628715030119	3.98897873642189	1206.10682255983	9.72169865836737e-12	5.99604250607839e-09
Zm00001eb109480	4.35927699690238	3.51621318276941	1203.72284135626	9.8173916760469e-12	5.99604250607839e-09
Zm00001eb219530	4.74696335781302	6.57954900304907	1203.42539663107	9.82941028966784e-12	5.99604250607839e-09
Zm00001eb021350	5.69362868501626	6.27021149779125	1202.15055181372	9.88112244515411e-12	5.99604250607839e-09
Zm00001eb016800	3.28164189308297	7.23488688603624	1201.70650038673	9.89921137092229e-12	5.99604250607839e-09
Zm00001eb335190	3.17975838793004	5.49811992353368	1191.82862880318	1.03120686275297e-11	5.99604250607839e-09
Zm00001eb335200	3.17975838793004	5.49811992353368	1191.82862880318	1.03120686275297e-11	5.99604250607839e-09
Zm00001eb083180	3.92137440050922	8.54021830044116	1189.54262169937	1.04105412502483e-11	5.99604250607839e-09
Zm00001eb433420	3.18763650389847	6.79705592908404	1182.22024105868	1.07336509650208e-11	5.99604250607839e-09
Zm00001eb054810	-2.79805934037069	6.29669994345091	1181.12710539559	1.07829135528557e-11	5.99604250607839e-09
Zm00001eb140160	2.73155491976903	6.67706808258218	1180.02852277688	1.08326953152737e-11	5.99604250607839e-09
Zm00001eb360750	5.13690267129537	4.79780124086376	1178.62500537553	1.08966970747073e-11	5.99604250607839e-09
Zm00001eb293310	-3.42450469784737	5.98360113164459	1176.29087055124	1.10041441456526e-11	5.99604250607839e-09
Zm00001eb064540	3.17762306866476	6.90376658969644	1171.35452379636	1.12355978265528e-11	5.99604250607839e-09
Zm00001eb288790	3.48574770543232	5.68583753626222	1166.73197654395	1.14576560093376e-11	5.99604250607839e-09
Zm00001eb038410	3.34061142291457	7.60682593072455	1166.56093207445	1.14659732400278e-11	5.99604250607839e-09
Zm00001eb348780	3.27358036540865	5.73292163746226	1153.23377577423	1.21369021863206e-11	6.15558481436481e-09
Zm00001eb242810	3.6204194590759	3.96202858939402	1149.80346669414	1.23171570556877e-11	6.15558481436481e-09
Zm00001eb234120	3.42579190864287	6.4828931397398	1147.31081213551	1.24501586728226e-11	6.15558481436481e-09
Zm00001eb187630	2.73688806766497	5.93359980177252	1143.02511812041	1.26828860733466e-11	6.15867358915204e-09
Zm00001eb002950	3.89766970864552	4.5568741511415	1135.20740112781	1.31210143615356e-11	6.21635861128355e-09
Zm00001eb244650	2.64871826094234	7.65008375728621	1127.50917679922	1.35703198542799e-11	6.21635861128355e-09
Zm00001eb305600	-3.96533394940834	4.39787233450606	1126.57021588397	1.36263769985946e-11	6.21635861128355e-09
Zm00001eb395380	2.99074281506179	5.886378477979	1123.1774418803	1.3831260471124e-11	6.21635861128355e-09
Zm00001eb220520	7.12831104173219	3.53446251084153	1121.32499315599	1.39446870624167e-11	6.21635861128355e-09
Zm00001eb313050	4.74064976882696	3.1250650208697	1099.78739749247	1.53490084126726e-11	6.40463895607334e-09
Zm00001eb246010	5.71379999634019	3.88881876646178	1090.24857315558	1.60249090956442e-11	6.40463895607334e-09
Zm00001eb050700	5.60813124653013	3.72418731159886	1089.3041121109	1.60937570909062e-11	6.40463895607334e-09
Zm00001eb302560	4.25823245116077	5.71836722193995	1089.08329720538	1.61099049265242e-11	6.40463895607334e-09
Zm00001eb253150	3.43751104406351	7.00682894397361	1084.22753667832	1.64699651819391e-11	6.40463895607334e-09
Zm00001eb370290	3.77467655138739	5.38636429609462	1082.65924571064	1.65883144435359e-11	6.40463895607334e-09
